"management","iteration","node_id","taxon_from","services","node_int","node_to","services_to","type","hop"
"E","Emp",397,"Leaf-miner parasitoid","None",26,327,"Pollination","I",2
"E","Emp",397,"Leaf-miner parasitoid","None",26,294,"Pollination","I",2
"E","Emp",397,"Leaf-miner parasitoid","None",26,204,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,183,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,318,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,144,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,232,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,445,"Pest control","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,438,"Pest control","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,422,"Pest control","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,469,"Pest control","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,228,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,179,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,198,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,164,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,514,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,514,"Butterfly watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,517,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,517,"Butterfly watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,525,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,525,"Butterfly watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,522,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,522,"Butterfly watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,495,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,495,"Bird watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,497,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,497,"Bird watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,498,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,498,"Bird watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,499,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,499,"Seed dispersal","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,499,"Bird watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,500,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,500,"Seed dispersal","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,501,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,501,"Seed dispersal","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,501,"Bird watching","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,502,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,502,"Seed dispersal","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,504,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,504,"Seed dispersal","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,505,"Crop damage","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,212,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,295,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,457,"Pest control","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,248,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,303,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,101,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,195,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,335,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,247,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,231,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,305,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,276,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,234,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,138,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,283,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,277,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,150,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,222,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,308,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,293,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,313,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,327,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,294,"Pollination","I",2
"E","Emp",465,"Leaf-miner parasitoid","None",26,204,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,508,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,523,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,523,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,513,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,513,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,525,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,525,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,496,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,496,"Bird watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,497,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,497,"Bird watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,498,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,498,"Bird watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,499,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,499,"Seed dispersal","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,499,"Bird watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,500,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,500,"Seed dispersal","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,502,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,502,"Seed dispersal","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,503,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,503,"Bird watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,504,"Crop damage","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,504,"Seed dispersal","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,124,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,323,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,112,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,445,"Pest control","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,457,"Pest control","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,512,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,512,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,522,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,522,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,515,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,515,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,236,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,123,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,126,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,190,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,127,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,101,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,303,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,179,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,284,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,302,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,276,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,122,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,300,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,125,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,469,"Pest control","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,283,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,518,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,518,"Butterfly watching","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,248,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,285,"Pollination","I",2
"E","Emp",430,"Leaf-miner parasitoid","None",14,506,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,317,"Pollination","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,202,"Pollination","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,445,"Pest control","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,422,"Pest control","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,496,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,496,"Bird watching","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,497,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,497,"Bird watching","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,498,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,498,"Bird watching","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,499,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,499,"Seed dispersal","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,499,"Bird watching","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,503,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,503,"Bird watching","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,504,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,504,"Seed dispersal","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,505,"Crop damage","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,318,"Pollination","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,112,"Pollination","I",2
"E","Emp",455,"Leaf-miner parasitoid","None",77,438,"Pest control","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",96,438,"Pest control","I",2
"E","Emp",467,"Leaf-miner parasitoid","None",17,497,"Crop damage","I",2
"E","Emp",467,"Leaf-miner parasitoid","None",17,497,"Bird watching","I",2
"E","Emp",467,"Leaf-miner parasitoid","None",17,500,"Crop damage","I",2
"E","Emp",467,"Leaf-miner parasitoid","None",17,500,"Seed dispersal","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",96,445,"Pest control","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,295,"Pollination","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,112,"Pollination","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,126,"Pollination","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,445,"Pest control","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,422,"Pest control","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,438,"Pest control","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,514,"Pollination","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,514,"Butterfly watching","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,516,"Pollination","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,516,"Butterfly watching","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,523,"Pollination","I",2
"E","Emp",469,"Leaf-miner parasitoid","Pest control",95,523,"Butterfly watching","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,295,"Pollination","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,112,"Pollination","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,126,"Pollination","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,469,"Pest control","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,422,"Pest control","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,438,"Pest control","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,514,"Pollination","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,514,"Butterfly watching","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,516,"Pollination","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,516,"Butterfly watching","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,523,"Pollination","I",2
"E","Emp",445,"Leaf-miner parasitoid","Pest control",95,523,"Butterfly watching","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,295,"Pollination","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,112,"Pollination","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,126,"Pollination","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,469,"Pest control","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,445,"Pest control","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,438,"Pest control","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,514,"Pollination","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,514,"Butterfly watching","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,516,"Pollination","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,516,"Butterfly watching","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,523,"Pollination","I",2
"E","Emp",422,"Leaf-miner parasitoid","Pest control",95,523,"Butterfly watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,295,"Pollination","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,112,"Pollination","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,126,"Pollination","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,469,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,445,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,422,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,514,"Pollination","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,514,"Butterfly watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,516,"Pollination","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,516,"Butterfly watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,523,"Pollination","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",95,523,"Butterfly watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,358,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,508,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,495,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,495,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,496,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,496,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,497,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,497,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,498,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,498,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,499,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,499,"Seed dispersal","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,499,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,500,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,500,"Seed dispersal","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,501,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,501,"Seed dispersal","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,501,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,502,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,502,"Seed dispersal","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,503,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,503,"Bird watching","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,504,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,504,"Seed dispersal","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,505,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,457,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,445,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,422,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,412,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,351,"Crop damage","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,469,"Pest control","I",2
"E","Emp",438,"Leaf-miner parasitoid","Pest control",44,506,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,358,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,438,"Pest control","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,508,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,495,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,495,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,496,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,496,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,497,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,497,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,498,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,498,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,499,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,499,"Seed dispersal","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,499,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,500,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,500,"Seed dispersal","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,501,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,501,"Seed dispersal","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,501,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,502,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,502,"Seed dispersal","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,503,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,503,"Bird watching","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,504,"Crop damage","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,504,"Seed dispersal","I",2
"E","Emp",425,"Leaf-miner parasitoid","None",44,505,"Crop damage","I",2
